name,inst,root,pitch,octave,quality,quality_idx,inv,bpm,fold,set_type
OverdrivenGuitar-e3-majorminor7_inv3,OverdrivenGuitar,e3,e,3,majorminor7,2,3,60,15,valid
OverdrivenGuitar-f4-majorminor7_inv0,OverdrivenGuitar,f4,f,4,majorminor7,2,0,60,13,train
OverdrivenGuitar-f3-majorminor7_inv1,OverdrivenGuitar,f3,f,3,majorminor7,2,1,60,9,train
OverdrivenGuitar-f3-majorminor7_inv2,OverdrivenGuitar,f3,f,3,majorminor7,2,2,60,7,train
OverdrivenGuitar-f3-majorminor7_inv3,OverdrivenGuitar,f3,f,3,majorminor7,2,3,60,20,test
OverdrivenGuitar-fs3-majorminor7_inv0,OverdrivenGuitar,fs3,fs,3,majorminor7,2,0,60,16,valid
OverdrivenGuitar-fs3-majorminor7_inv1,OverdrivenGuitar,fs3,fs,3,majorminor7,2,1,60,10,train
OverdrivenGuitar-fs3-majorminor7_inv2,OverdrivenGuitar,fs3,fs,3,majorminor7,2,2,60,15,valid
OverdrivenGuitar-fs3-majorminor7_inv3,OverdrivenGuitar,fs3,fs,3,majorminor7,2,3,60,8,train
OverdrivenGuitar-g3-majorminor7_inv0,OverdrivenGuitar,g3,g,3,majorminor7,2,0,60,13,train
OverdrivenGuitar-g3-majorminor7_inv1,OverdrivenGuitar,g3,g,3,majorminor7,2,1,60,2,train
OverdrivenGuitar-g3-majorminor7_inv2,OverdrivenGuitar,g3,g,3,majorminor7,2,2,60,18,test
OverdrivenGuitar-g3-majorminor7_inv3,OverdrivenGuitar,g3,g,3,majorminor7,2,3,60,1,train
OverdrivenGuitar-gs3-majorminor7_inv0,OverdrivenGuitar,gs3,gs,3,majorminor7,2,0,60,10,train
OverdrivenGuitar-gs3-majorminor7_inv1,OverdrivenGuitar,gs3,gs,3,majorminor7,2,1,60,12,train
OverdrivenGuitar-gs3-majorminor7_inv2,OverdrivenGuitar,gs3,gs,3,majorminor7,2,2,60,20,test
OverdrivenGuitar-gs3-majorminor7_inv3,OverdrivenGuitar,gs3,gs,3,majorminor7,2,3,60,10,train
OverdrivenGuitar-a3-majorminor7_inv0,OverdrivenGuitar,a3,a,3,majorminor7,2,0,60,3,train
OverdrivenGuitar-a3-majorminor7_inv1,OverdrivenGuitar,a3,a,3,majorminor7,2,1,60,19,test
OverdrivenGuitar-a3-majorminor7_inv2,OverdrivenGuitar,a3,a,3,majorminor7,2,2,60,7,train
OverdrivenGuitar-a3-majorminor7_inv3,OverdrivenGuitar,a3,a,3,majorminor7,2,3,60,19,test
OverdrivenGuitar-as3-majorminor7_inv0,OverdrivenGuitar,as3,as,3,majorminor7,2,0,60,20,test
OverdrivenGuitar-as3-majorminor7_inv1,OverdrivenGuitar,as3,as,3,majorminor7,2,1,60,10,train
OverdrivenGuitar-as3-majorminor7_inv2,OverdrivenGuitar,as3,as,3,majorminor7,2,2,60,16,valid
OverdrivenGuitar-as3-majorminor7_inv3,OverdrivenGuitar,as3,as,3,majorminor7,2,3,60,16,valid
OverdrivenGuitar-b3-majorminor7_inv0,OverdrivenGuitar,b3,b,3,majorminor7,2,0,60,1,train
OverdrivenGuitar-b3-majorminor7_inv1,OverdrivenGuitar,b3,b,3,majorminor7,2,1,60,8,train
OverdrivenGuitar-b3-majorminor7_inv2,OverdrivenGuitar,b3,b,3,majorminor7,2,2,60,6,train
OverdrivenGuitar-b3-majorminor7_inv3,OverdrivenGuitar,b3,b,3,majorminor7,2,3,60,9,train
OverdrivenGuitar-c4-minormajor7_inv0,OverdrivenGuitar,c4,c,4,minormajor7,3,0,60,8,train
OverdrivenGuitar-c4-minormajor7_inv1,OverdrivenGuitar,c4,c,4,minormajor7,3,1,60,10,train
OverdrivenGuitar-c3-minormajor7_inv2,OverdrivenGuitar,c3,c,3,minormajor7,3,2,60,5,train
OverdrivenGuitar-c3-minormajor7_inv3,OverdrivenGuitar,c3,c,3,minormajor7,3,3,60,6,train
OverdrivenGuitar-cs4-minormajor7_inv0,OverdrivenGuitar,cs4,cs,4,minormajor7,3,0,60,5,train
OverdrivenGuitar-cs4-minormajor7_inv1,OverdrivenGuitar,cs4,cs,4,minormajor7,3,1,60,17,valid
OverdrivenGuitar-cs3-minormajor7_inv2,OverdrivenGuitar,cs3,cs,3,minormajor7,3,2,60,6,train
OverdrivenGuitar-cs3-minormajor7_inv3,OverdrivenGuitar,cs3,cs,3,minormajor7,3,3,60,15,valid
OverdrivenGuitar-d4-minormajor7_inv0,OverdrivenGuitar,d4,d,4,minormajor7,3,0,60,7,train
OverdrivenGuitar-d4-minormajor7_inv1,OverdrivenGuitar,d4,d,4,minormajor7,3,1,60,3,train
OverdrivenGuitar-d3-minormajor7_inv2,OverdrivenGuitar,d3,d,3,minormajor7,3,2,60,16,valid
OverdrivenGuitar-d3-minormajor7_inv3,OverdrivenGuitar,d3,d,3,minormajor7,3,3,60,4,train
OverdrivenGuitar-ds4-minormajor7_inv0,OverdrivenGuitar,ds4,ds,4,minormajor7,3,0,60,7,train
OverdrivenGuitar-ds3-minormajor7_inv1,OverdrivenGuitar,ds3,ds,3,minormajor7,3,1,60,12,train
OverdrivenGuitar-ds3-minormajor7_inv2,OverdrivenGuitar,ds3,ds,3,minormajor7,3,2,60,18,test
OverdrivenGuitar-ds3-minormajor7_inv3,OverdrivenGuitar,ds3,ds,3,minormajor7,3,3,60,19,test
OverdrivenGuitar-e4-minormajor7_inv0,OverdrivenGuitar,e4,e,4,minormajor7,3,0,60,8,train
OverdrivenGuitar-e3-minormajor7_inv1,OverdrivenGuitar,e3,e,3,minormajor7,3,1,60,16,valid
OverdrivenGuitar-e3-minormajor7_inv2,OverdrivenGuitar,e3,e,3,minormajor7,3,2,60,9,train
OverdrivenGuitar-e3-minormajor7_inv3,OverdrivenGuitar,e3,e,3,minormajor7,3,3,60,6,train
OverdrivenGuitar-f4-minormajor7_inv0,OverdrivenGuitar,f4,f,4,minormajor7,3,0,60,6,train
OverdrivenGuitar-f3-minormajor7_inv1,OverdrivenGuitar,f3,f,3,minormajor7,3,1,60,12,train
OverdrivenGuitar-f3-minormajor7_inv2,OverdrivenGuitar,f3,f,3,minormajor7,3,2,60,8,train
OverdrivenGuitar-f3-minormajor7_inv3,OverdrivenGuitar,f3,f,3,minormajor7,3,3,60,4,train
OverdrivenGuitar-fs3-minormajor7_inv0,OverdrivenGuitar,fs3,fs,3,minormajor7,3,0,60,18,test
OverdrivenGuitar-fs3-minormajor7_inv1,OverdrivenGuitar,fs3,fs,3,minormajor7,3,1,60,1,train
OverdrivenGuitar-fs3-minormajor7_inv2,OverdrivenGuitar,fs3,fs,3,minormajor7,3,2,60,18,test
OverdrivenGuitar-fs3-minormajor7_inv3,OverdrivenGuitar,fs3,fs,3,minormajor7,3,3,60,4,train
OverdrivenGuitar-g3-minormajor7_inv0,OverdrivenGuitar,g3,g,3,minormajor7,3,0,60,17,valid
OverdrivenGuitar-g3-minormajor7_inv1,OverdrivenGuitar,g3,g,3,minormajor7,3,1,60,2,train
OverdrivenGuitar-g3-minormajor7_inv2,OverdrivenGuitar,g3,g,3,minormajor7,3,2,60,19,test
OverdrivenGuitar-g3-minormajor7_inv3,OverdrivenGuitar,g3,g,3,minormajor7,3,3,60,7,train
OverdrivenGuitar-gs3-minormajor7_inv0,OverdrivenGuitar,gs3,gs,3,minormajor7,3,0,60,11,train
OverdrivenGuitar-gs3-minormajor7_inv1,OverdrivenGuitar,gs3,gs,3,minormajor7,3,1,60,2,train
OverdrivenGuitar-gs3-minormajor7_inv2,OverdrivenGuitar,gs3,gs,3,minormajor7,3,2,60,20,test
OverdrivenGuitar-gs3-minormajor7_inv3,OverdrivenGuitar,gs3,gs,3,minormajor7,3,3,60,1,train
OverdrivenGuitar-a3-minormajor7_inv0,OverdrivenGuitar,a3,a,3,minormajor7,3,0,60,12,train
OverdrivenGuitar-a3-minormajor7_inv1,OverdrivenGuitar,a3,a,3,minormajor7,3,1,60,17,valid
OverdrivenGuitar-a3-minormajor7_inv2,OverdrivenGuitar,a3,a,3,minormajor7,3,2,60,10,train
OverdrivenGuitar-a3-minormajor7_inv3,OverdrivenGuitar,a3,a,3,minormajor7,3,3,60,3,train
OverdrivenGuitar-as3-minormajor7_inv0,OverdrivenGuitar,as3,as,3,minormajor7,3,0,60,16,valid
OverdrivenGuitar-as3-minormajor7_inv1,OverdrivenGuitar,as3,as,3,minormajor7,3,1,60,5,train
OverdrivenGuitar-as3-minormajor7_inv2,OverdrivenGuitar,as3,as,3,minormajor7,3,2,60,19,test
OverdrivenGuitar-as3-minormajor7_inv3,OverdrivenGuitar,as3,as,3,minormajor7,3,3,60,18,test
OverdrivenGuitar-b3-minormajor7_inv0,OverdrivenGuitar,b3,b,3,minormajor7,3,0,60,3,train
OverdrivenGuitar-b3-minormajor7_inv1,OverdrivenGuitar,b3,b,3,minormajor7,3,1,60,12,train
OverdrivenGuitar-b3-minormajor7_inv2,OverdrivenGuitar,b3,b,3,minormajor7,3,2,60,8,train
OverdrivenGuitar-b3-minormajor7_inv3,OverdrivenGuitar,b3,b,3,minormajor7,3,3,60,7,train
OverdrivenGuitar-c4-halfdim7_inv0,OverdrivenGuitar,c4,c,4,halfdim7,4,0,60,5,train
OverdrivenGuitar-c4-halfdim7_inv1,OverdrivenGuitar,c4,c,4,halfdim7,4,1,60,15,valid
OverdrivenGuitar-c3-halfdim7_inv2,OverdrivenGuitar,c3,c,3,halfdim7,4,2,60,3,train
OverdrivenGuitar-c3-halfdim7_inv3,OverdrivenGuitar,c3,c,3,halfdim7,4,3,60,5,train
OverdrivenGuitar-cs4-halfdim7_inv0,OverdrivenGuitar,cs4,cs,4,halfdim7,4,0,60,16,valid
OverdrivenGuitar-cs4-halfdim7_inv1,OverdrivenGuitar,cs4,cs,4,halfdim7,4,1,60,1,train
OverdrivenGuitar-cs3-halfdim7_inv2,OverdrivenGuitar,cs3,cs,3,halfdim7,4,2,60,7,train
OverdrivenGuitar-cs3-halfdim7_inv3,OverdrivenGuitar,cs3,cs,3,halfdim7,4,3,60,3,train
OverdrivenGuitar-d4-halfdim7_inv0,OverdrivenGuitar,d4,d,4,halfdim7,4,0,60,18,test
OverdrivenGuitar-d4-halfdim7_inv1,OverdrivenGuitar,d4,d,4,halfdim7,4,1,60,8,train
OverdrivenGuitar-d3-halfdim7_inv2,OverdrivenGuitar,d3,d,3,halfdim7,4,2,60,10,train
OverdrivenGuitar-d3-halfdim7_inv3,OverdrivenGuitar,d3,d,3,halfdim7,4,3,60,11,train
OverdrivenGuitar-ds4-halfdim7_inv0,OverdrivenGuitar,ds4,ds,4,halfdim7,4,0,60,9,train
OverdrivenGuitar-ds3-halfdim7_inv1,OverdrivenGuitar,ds3,ds,3,halfdim7,4,1,60,15,valid
OverdrivenGuitar-ds3-halfdim7_inv2,OverdrivenGuitar,ds3,ds,3,halfdim7,4,2,60,8,train
OverdrivenGuitar-ds3-halfdim7_inv3,OverdrivenGuitar,ds3,ds,3,halfdim7,4,3,60,13,train
OverdrivenGuitar-e4-halfdim7_inv0,OverdrivenGuitar,e4,e,4,halfdim7,4,0,60,19,test
OverdrivenGuitar-e3-halfdim7_inv1,OverdrivenGuitar,e3,e,3,halfdim7,4,1,60,20,test
OverdrivenGuitar-e3-halfdim7_inv2,OverdrivenGuitar,e3,e,3,halfdim7,4,2,60,10,train
OverdrivenGuitar-e3-halfdim7_inv3,OverdrivenGuitar,e3,e,3,halfdim7,4,3,60,17,valid
OverdrivenGuitar-f4-halfdim7_inv0,OverdrivenGuitar,f4,f,4,halfdim7,4,0,60,8,train
OverdrivenGuitar-f3-halfdim7_inv1,OverdrivenGuitar,f3,f,3,halfdim7,4,1,60,5,train
OverdrivenGuitar-f3-halfdim7_inv2,OverdrivenGuitar,f3,f,3,halfdim7,4,2,60,4,train
OverdrivenGuitar-f3-halfdim7_inv3,OverdrivenGuitar,f3,f,3,halfdim7,4,3,60,12,train
OverdrivenGuitar-fs3-halfdim7_inv0,OverdrivenGuitar,fs3,fs,3,halfdim7,4,0,60,19,test
OverdrivenGuitar-fs3-halfdim7_inv1,OverdrivenGuitar,fs3,fs,3,halfdim7,4,1,60,13,train
OverdrivenGuitar-fs3-halfdim7_inv2,OverdrivenGuitar,fs3,fs,3,halfdim7,4,2,60,12,train
OverdrivenGuitar-fs3-halfdim7_inv3,OverdrivenGuitar,fs3,fs,3,halfdim7,4,3,60,3,train
OverdrivenGuitar-g3-halfdim7_inv0,OverdrivenGuitar,g3,g,3,halfdim7,4,0,60,18,test
OverdrivenGuitar-g3-halfdim7_inv1,OverdrivenGuitar,g3,g,3,halfdim7,4,1,60,19,test
OverdrivenGuitar-g3-halfdim7_inv2,OverdrivenGuitar,g3,g,3,halfdim7,4,2,60,12,train
OverdrivenGuitar-g3-halfdim7_inv3,OverdrivenGuitar,g3,g,3,halfdim7,4,3,60,3,train
OverdrivenGuitar-gs3-halfdim7_inv0,OverdrivenGuitar,gs3,gs,3,halfdim7,4,0,60,16,valid
OverdrivenGuitar-gs3-halfdim7_inv1,OverdrivenGuitar,gs3,gs,3,halfdim7,4,1,60,9,train
OverdrivenGuitar-gs3-halfdim7_inv2,OverdrivenGuitar,gs3,gs,3,halfdim7,4,2,60,17,valid
OverdrivenGuitar-gs3-halfdim7_inv3,OverdrivenGuitar,gs3,gs,3,halfdim7,4,3,60,16,valid
OverdrivenGuitar-a3-halfdim7_inv0,OverdrivenGuitar,a3,a,3,halfdim7,4,0,60,12,train
OverdrivenGuitar-a3-halfdim7_inv1,OverdrivenGuitar,a3,a,3,halfdim7,4,1,60,4,train
OverdrivenGuitar-a3-halfdim7_inv2,OverdrivenGuitar,a3,a,3,halfdim7,4,2,60,10,train
OverdrivenGuitar-a3-halfdim7_inv3,OverdrivenGuitar,a3,a,3,halfdim7,4,3,60,14,train
OverdrivenGuitar-as3-halfdim7_inv0,OverdrivenGuitar,as3,as,3,halfdim7,4,0,60,1,train
OverdrivenGuitar-as3-halfdim7_inv1,OverdrivenGuitar,as3,as,3,halfdim7,4,1,60,7,train
OverdrivenGuitar-as3-halfdim7_inv2,OverdrivenGuitar,as3,as,3,halfdim7,4,2,60,13,train
OverdrivenGuitar-as3-halfdim7_inv3,OverdrivenGuitar,as3,as,3,halfdim7,4,3,60,19,test
OverdrivenGuitar-b3-halfdim7_inv0,OverdrivenGuitar,b3,b,3,halfdim7,4,0,60,16,valid
OverdrivenGuitar-b3-halfdim7_inv1,OverdrivenGuitar,b3,b,3,halfdim7,4,1,60,4,train
OverdrivenGuitar-b3-halfdim7_inv2,OverdrivenGuitar,b3,b,3,halfdim7,4,2,60,9,train
OverdrivenGuitar-b3-halfdim7_inv3,OverdrivenGuitar,b3,b,3,halfdim7,4,3,60,1,train
OverdrivenGuitar-c4-fulldim7_inv0,OverdrivenGuitar,c4,c,4,fulldim7,5,0,60,4,train
OverdrivenGuitar-c4-fulldim7_inv1,OverdrivenGuitar,c4,c,4,fulldim7,5,1,60,13,train
OverdrivenGuitar-c3-fulldim7_inv2,OverdrivenGuitar,c3,c,3,fulldim7,5,2,60,20,test
OverdrivenGuitar-c3-fulldim7_inv3,OverdrivenGuitar,c3,c,3,fulldim7,5,3,60,6,train
OverdrivenGuitar-cs4-fulldim7_inv0,OverdrivenGuitar,cs4,cs,4,fulldim7,5,0,60,5,train
OverdrivenGuitar-cs4-fulldim7_inv1,OverdrivenGuitar,cs4,cs,4,fulldim7,5,1,60,4,train
OverdrivenGuitar-cs3-fulldim7_inv2,OverdrivenGuitar,cs3,cs,3,fulldim7,5,2,60,11,train
OverdrivenGuitar-cs3-fulldim7_inv3,OverdrivenGuitar,cs3,cs,3,fulldim7,5,3,60,3,train
OverdrivenGuitar-d4-fulldim7_inv0,OverdrivenGuitar,d4,d,4,fulldim7,5,0,60,13,train
OverdrivenGuitar-d4-fulldim7_inv1,OverdrivenGuitar,d4,d,4,fulldim7,5,1,60,12,train
OverdrivenGuitar-d3-fulldim7_inv2,OverdrivenGuitar,d3,d,3,fulldim7,5,2,60,6,train
OverdrivenGuitar-d3-fulldim7_inv3,OverdrivenGuitar,d3,d,3,fulldim7,5,3,60,5,train
OverdrivenGuitar-ds4-fulldim7_inv0,OverdrivenGuitar,ds4,ds,4,fulldim7,5,0,60,4,train
OverdrivenGuitar-ds3-fulldim7_inv1,OverdrivenGuitar,ds3,ds,3,fulldim7,5,1,60,8,train
OverdrivenGuitar-ds3-fulldim7_inv2,OverdrivenGuitar,ds3,ds,3,fulldim7,5,2,60,20,test
OverdrivenGuitar-ds3-fulldim7_inv3,OverdrivenGuitar,ds3,ds,3,fulldim7,5,3,60,13,train
OverdrivenGuitar-e4-fulldim7_inv0,OverdrivenGuitar,e4,e,4,fulldim7,5,0,60,16,valid
OverdrivenGuitar-e3-fulldim7_inv1,OverdrivenGuitar,e3,e,3,fulldim7,5,1,60,1,train
OverdrivenGuitar-e3-fulldim7_inv2,OverdrivenGuitar,e3,e,3,fulldim7,5,2,60,5,train
OverdrivenGuitar-e3-fulldim7_inv3,OverdrivenGuitar,e3,e,3,fulldim7,5,3,60,7,train
OverdrivenGuitar-f4-fulldim7_inv0,OverdrivenGuitar,f4,f,4,fulldim7,5,0,60,13,train
OverdrivenGuitar-f3-fulldim7_inv1,OverdrivenGuitar,f3,f,3,fulldim7,5,1,60,9,train
OverdrivenGuitar-f3-fulldim7_inv2,OverdrivenGuitar,f3,f,3,fulldim7,5,2,60,15,valid
OverdrivenGuitar-f3-fulldim7_inv3,OverdrivenGuitar,f3,f,3,fulldim7,5,3,60,16,valid
OverdrivenGuitar-fs3-fulldim7_inv0,OverdrivenGuitar,fs3,fs,3,fulldim7,5,0,60,10,train
OverdrivenGuitar-fs3-fulldim7_inv1,OverdrivenGuitar,fs3,fs,3,fulldim7,5,1,60,5,train
OverdrivenGuitar-fs3-fulldim7_inv2,OverdrivenGuitar,fs3,fs,3,fulldim7,5,2,60,14,train
OverdrivenGuitar-fs3-fulldim7_inv3,OverdrivenGuitar,fs3,fs,3,fulldim7,5,3,60,7,train
OverdrivenGuitar-g3-fulldim7_inv0,OverdrivenGuitar,g3,g,3,fulldim7,5,0,60,13,train
OverdrivenGuitar-g3-fulldim7_inv1,OverdrivenGuitar,g3,g,3,fulldim7,5,1,60,12,train
OverdrivenGuitar-g3-fulldim7_inv2,OverdrivenGuitar,g3,g,3,fulldim7,5,2,60,14,train
OverdrivenGuitar-g3-fulldim7_inv3,OverdrivenGuitar,g3,g,3,fulldim7,5,3,60,6,train
OverdrivenGuitar-gs3-fulldim7_inv0,OverdrivenGuitar,gs3,gs,3,fulldim7,5,0,60,8,train
OverdrivenGuitar-gs3-fulldim7_inv1,OverdrivenGuitar,gs3,gs,3,fulldim7,5,1,60,8,train
OverdrivenGuitar-gs3-fulldim7_inv2,OverdrivenGuitar,gs3,gs,3,fulldim7,5,2,60,13,train
OverdrivenGuitar-gs3-fulldim7_inv3,OverdrivenGuitar,gs3,gs,3,fulldim7,5,3,60,2,train
OverdrivenGuitar-a3-fulldim7_inv0,OverdrivenGuitar,a3,a,3,fulldim7,5,0,60,11,train
OverdrivenGuitar-a3-fulldim7_inv1,OverdrivenGuitar,a3,a,3,fulldim7,5,1,60,16,valid
OverdrivenGuitar-a3-fulldim7_inv2,OverdrivenGuitar,a3,a,3,fulldim7,5,2,60,10,train
OverdrivenGuitar-a3-fulldim7_inv3,OverdrivenGuitar,a3,a,3,fulldim7,5,3,60,11,train
OverdrivenGuitar-as3-fulldim7_inv0,OverdrivenGuitar,as3,as,3,fulldim7,5,0,60,6,train
OverdrivenGuitar-as3-fulldim7_inv1,OverdrivenGuitar,as3,as,3,fulldim7,5,1,60,15,valid
OverdrivenGuitar-as3-fulldim7_inv2,OverdrivenGuitar,as3,as,3,fulldim7,5,2,60,15,valid
OverdrivenGuitar-as3-fulldim7_inv3,OverdrivenGuitar,as3,as,3,fulldim7,5,3,60,3,train
OverdrivenGuitar-b3-fulldim7_inv0,OverdrivenGuitar,b3,b,3,fulldim7,5,0,60,9,train
OverdrivenGuitar-b3-fulldim7_inv1,OverdrivenGuitar,b3,b,3,fulldim7,5,1,60,16,valid
OverdrivenGuitar-b3-fulldim7_inv2,OverdrivenGuitar,b3,b,3,fulldim7,5,2,60,9,train
OverdrivenGuitar-b3-fulldim7_inv3,OverdrivenGuitar,b3,b,3,fulldim7,5,3,60,20,test
OverdrivenGuitar-c4-augmajor7_inv0,OverdrivenGuitar,c4,c,4,augmajor7,6,0,60,1,train
OverdrivenGuitar-c4-augmajor7_inv1,OverdrivenGuitar,c4,c,4,augmajor7,6,1,60,4,train
OverdrivenGuitar-c3-augmajor7_inv2,OverdrivenGuitar,c3,c,3,augmajor7,6,2,60,19,test
OverdrivenGuitar-c3-augmajor7_inv3,OverdrivenGuitar,c3,c,3,augmajor7,6,3,60,7,train
OverdrivenGuitar-cs4-augmajor7_inv0,OverdrivenGuitar,cs4,cs,4,augmajor7,6,0,60,4,train
OverdrivenGuitar-cs4-augmajor7_inv1,OverdrivenGuitar,cs4,cs,4,augmajor7,6,1,60,18,test
OverdrivenGuitar-cs3-augmajor7_inv2,OverdrivenGuitar,cs3,cs,3,augmajor7,6,2,60,19,test
OverdrivenGuitar-cs3-augmajor7_inv3,OverdrivenGuitar,cs3,cs,3,augmajor7,6,3,60,15,valid
OverdrivenGuitar-d4-augmajor7_inv0,OverdrivenGuitar,d4,d,4,augmajor7,6,0,60,14,train
OverdrivenGuitar-d3-augmajor7_inv1,OverdrivenGuitar,d3,d,3,augmajor7,6,1,60,15,valid
OverdrivenGuitar-d3-augmajor7_inv2,OverdrivenGuitar,d3,d,3,augmajor7,6,2,60,14,train
OverdrivenGuitar-d3-augmajor7_inv3,OverdrivenGuitar,d3,d,3,augmajor7,6,3,60,6,train
OverdrivenGuitar-ds4-augmajor7_inv0,OverdrivenGuitar,ds4,ds,4,augmajor7,6,0,60,8,train
OverdrivenGuitar-ds3-augmajor7_inv1,OverdrivenGuitar,ds3,ds,3,augmajor7,6,1,60,11,train
OverdrivenGuitar-ds3-augmajor7_inv2,OverdrivenGuitar,ds3,ds,3,augmajor7,6,2,60,15,valid
OverdrivenGuitar-ds3-augmajor7_inv3,OverdrivenGuitar,ds3,ds,3,augmajor7,6,3,60,7,train
OverdrivenGuitar-e4-augmajor7_inv0,OverdrivenGuitar,e4,e,4,augmajor7,6,0,60,2,train
OverdrivenGuitar-e3-augmajor7_inv1,OverdrivenGuitar,e3,e,3,augmajor7,6,1,60,12,train
OverdrivenGuitar-e3-augmajor7_inv2,OverdrivenGuitar,e3,e,3,augmajor7,6,2,60,7,train
OverdrivenGuitar-e3-augmajor7_inv3,OverdrivenGuitar,e3,e,3,augmajor7,6,3,60,8,train
OverdrivenGuitar-f4-augmajor7_inv0,OverdrivenGuitar,f4,f,4,augmajor7,6,0,60,20,test
OverdrivenGuitar-f3-augmajor7_inv1,OverdrivenGuitar,f3,f,3,augmajor7,6,1,60,12,train
OverdrivenGuitar-f3-augmajor7_inv2,OverdrivenGuitar,f3,f,3,augmajor7,6,2,60,11,train
OverdrivenGuitar-f3-augmajor7_inv3,OverdrivenGuitar,f3,f,3,augmajor7,6,3,60,6,train
OverdrivenGuitar-fs3-augmajor7_inv0,OverdrivenGuitar,fs3,fs,3,augmajor7,6,0,60,16,valid
OverdrivenGuitar-fs3-augmajor7_inv1,OverdrivenGuitar,fs3,fs,3,augmajor7,6,1,60,4,train
OverdrivenGuitar-fs3-augmajor7_inv2,OverdrivenGuitar,fs3,fs,3,augmajor7,6,2,60,10,train
OverdrivenGuitar-fs3-augmajor7_inv3,OverdrivenGuitar,fs3,fs,3,augmajor7,6,3,60,18,test
OverdrivenGuitar-g3-augmajor7_inv0,OverdrivenGuitar,g3,g,3,augmajor7,6,0,60,17,valid
OverdrivenGuitar-g3-augmajor7_inv1,OverdrivenGuitar,g3,g,3,augmajor7,6,1,60,18,test
OverdrivenGuitar-g3-augmajor7_inv2,OverdrivenGuitar,g3,g,3,augmajor7,6,2,60,14,train
OverdrivenGuitar-g3-augmajor7_inv3,OverdrivenGuitar,g3,g,3,augmajor7,6,3,60,15,valid
OverdrivenGuitar-gs3-augmajor7_inv0,OverdrivenGuitar,gs3,gs,3,augmajor7,6,0,60,20,test
OverdrivenGuitar-gs3-augmajor7_inv1,OverdrivenGuitar,gs3,gs,3,augmajor7,6,1,60,17,valid
OverdrivenGuitar-gs3-augmajor7_inv2,OverdrivenGuitar,gs3,gs,3,augmajor7,6,2,60,14,train
OverdrivenGuitar-gs3-augmajor7_inv3,OverdrivenGuitar,gs3,gs,3,augmajor7,6,3,60,12,train
OverdrivenGuitar-a3-augmajor7_inv0,OverdrivenGuitar,a3,a,3,augmajor7,6,0,60,2,train
OverdrivenGuitar-a3-augmajor7_inv1,OverdrivenGuitar,a3,a,3,augmajor7,6,1,60,2,train
OverdrivenGuitar-a3-augmajor7_inv2,OverdrivenGuitar,a3,a,3,augmajor7,6,2,60,4,train
OverdrivenGuitar-a3-augmajor7_inv3,OverdrivenGuitar,a3,a,3,augmajor7,6,3,60,14,train
OverdrivenGuitar-as3-augmajor7_inv0,OverdrivenGuitar,as3,as,3,augmajor7,6,0,60,6,train
OverdrivenGuitar-as3-augmajor7_inv1,OverdrivenGuitar,as3,as,3,augmajor7,6,1,60,5,train
OverdrivenGuitar-as3-augmajor7_inv2,OverdrivenGuitar,as3,as,3,augmajor7,6,2,60,17,valid
OverdrivenGuitar-as3-augmajor7_inv3,OverdrivenGuitar,as3,as,3,augmajor7,6,3,60,7,train
OverdrivenGuitar-b3-augmajor7_inv0,OverdrivenGuitar,b3,b,3,augmajor7,6,0,60,15,valid
OverdrivenGuitar-b3-augmajor7_inv1,OverdrivenGuitar,b3,b,3,augmajor7,6,1,60,5,train
OverdrivenGuitar-b3-augmajor7_inv2,OverdrivenGuitar,b3,b,3,augmajor7,6,2,60,10,train
OverdrivenGuitar-b3-augmajor7_inv3,OverdrivenGuitar,b3,b,3,augmajor7,6,3,60,18,test
OverdrivenGuitar-c4-augminor7_inv0,OverdrivenGuitar,c4,c,4,augminor7,7,0,60,7,train
OverdrivenGuitar-c4-augminor7_inv1,OverdrivenGuitar,c4,c,4,augminor7,7,1,60,8,train
OverdrivenGuitar-c3-augminor7_inv2,OverdrivenGuitar,c3,c,3,augminor7,7,2,60,2,train
OverdrivenGuitar-c3-augminor7_inv3,OverdrivenGuitar,c3,c,3,augminor7,7,3,60,19,test
OverdrivenGuitar-cs4-augminor7_inv0,OverdrivenGuitar,cs4,cs,4,augminor7,7,0,60,20,test
OverdrivenGuitar-cs4-augminor7_inv1,OverdrivenGuitar,cs4,cs,4,augminor7,7,1,60,4,train
OverdrivenGuitar-cs3-augminor7_inv2,OverdrivenGuitar,cs3,cs,3,augminor7,7,2,60,19,test
OverdrivenGuitar-cs3-augminor7_inv3,OverdrivenGuitar,cs3,cs,3,augminor7,7,3,60,4,train
OverdrivenGuitar-d4-augminor7_inv0,OverdrivenGuitar,d4,d,4,augminor7,7,0,60,20,test
OverdrivenGuitar-d3-augminor7_inv1,OverdrivenGuitar,d3,d,3,augminor7,7,1,60,17,valid
OverdrivenGuitar-d3-augminor7_inv2,OverdrivenGuitar,d3,d,3,augminor7,7,2,60,9,train
OverdrivenGuitar-d3-augminor7_inv3,OverdrivenGuitar,d3,d,3,augminor7,7,3,60,6,train
OverdrivenGuitar-ds4-augminor7_inv0,OverdrivenGuitar,ds4,ds,4,augminor7,7,0,60,15,valid
OverdrivenGuitar-ds3-augminor7_inv1,OverdrivenGuitar,ds3,ds,3,augminor7,7,1,60,5,train
OverdrivenGuitar-ds3-augminor7_inv2,OverdrivenGuitar,ds3,ds,3,augminor7,7,2,60,2,train
