name,inst,key_center,scale_type,is_modemix,orig_prog,sub_prog,inv,bpm,fold,set_type
Clavinet-fs4-maj-1465_inv0,Clavinet,fs4,maj,false,maj-1465,maj-1465,0,60,20,test
Clavinet-g4-maj-1465_inv0,Clavinet,g4,maj,false,maj-1465,maj-1465,0,60,16,valid
Clavinet-gs4-maj-1465_inv0,Clavinet,gs4,maj,false,maj-1465,maj-1465,0,60,16,valid
Clavinet-a4-maj-1465_inv0,Clavinet,a4,maj,false,maj-1465,maj-1465,0,60,20,test
Clavinet-as4-maj-1465_inv0,Clavinet,as4,maj,false,maj-1465,maj-1465,0,60,19,test
Clavinet-b4-maj-1465_inv0,Clavinet,b4,maj,false,maj-1465,maj-1465,0,60,17,valid
Clavinet-c4-mm1-1465_inv0,Clavinet,c4,maj,true,maj-1465,mm1-1465,0,60,9,train
Clavinet-cs4-mm1-1465_inv0,Clavinet,cs4,maj,true,maj-1465,mm1-1465,0,60,14,train
Clavinet-d4-mm1-1465_inv0,Clavinet,d4,maj,true,maj-1465,mm1-1465,0,60,12,train
Clavinet-ds4-mm1-1465_inv0,Clavinet,ds4,maj,true,maj-1465,mm1-1465,0,60,8,train
Clavinet-e4-mm1-1465_inv0,Clavinet,e4,maj,true,maj-1465,mm1-1465,0,60,14,train
Clavinet-f4-mm1-1465_inv0,Clavinet,f4,maj,true,maj-1465,mm1-1465,0,60,14,train
Clavinet-fs4-mm1-1465_inv0,Clavinet,fs4,maj,true,maj-1465,mm1-1465,0,60,13,train
Clavinet-g4-mm1-1465_inv0,Clavinet,g4,maj,true,maj-1465,mm1-1465,0,60,14,train
Clavinet-gs4-mm1-1465_inv0,Clavinet,gs4,maj,true,maj-1465,mm1-1465,0,60,11,train
Clavinet-a4-mm1-1465_inv0,Clavinet,a4,maj,true,maj-1465,mm1-1465,0,60,10,train
Clavinet-as4-mm1-1465_inv0,Clavinet,as4,maj,true,maj-1465,mm1-1465,0,60,13,train
Clavinet-b4-mm1-1465_inv0,Clavinet,b4,maj,true,maj-1465,mm1-1465,0,60,5,train
Clavinet-c4-maj-1564_inv0,Clavinet,c4,maj,false,maj-1564,maj-1564,0,60,3,train
Clavinet-cs4-maj-1564_inv0,Clavinet,cs4,maj,false,maj-1564,maj-1564,0,60,18,test
Clavinet-d4-maj-1564_inv0,Clavinet,d4,maj,false,maj-1564,maj-1564,0,60,2,train
Clavinet-ds4-maj-1564_inv0,Clavinet,ds4,maj,false,maj-1564,maj-1564,0,60,6,train
Clavinet-e4-maj-1564_inv0,Clavinet,e4,maj,false,maj-1564,maj-1564,0,60,2,train
Clavinet-f4-maj-1564_inv0,Clavinet,f4,maj,false,maj-1564,maj-1564,0,60,9,train
Clavinet-fs4-maj-1564_inv0,Clavinet,fs4,maj,false,maj-1564,maj-1564,0,60,13,train
Clavinet-g4-maj-1564_inv0,Clavinet,g4,maj,false,maj-1564,maj-1564,0,60,11,train
Clavinet-gs4-maj-1564_inv0,Clavinet,gs4,maj,false,maj-1564,maj-1564,0,60,5,train
Clavinet-a4-maj-1564_inv0,Clavinet,a4,maj,false,maj-1564,maj-1564,0,60,10,train
Clavinet-as4-maj-1564_inv0,Clavinet,as4,maj,false,maj-1564,maj-1564,0,60,14,train
Clavinet-b4-maj-1564_inv0,Clavinet,b4,maj,false,maj-1564,maj-1564,0,60,10,train
Clavinet-c4-mm1-1564_inv0,Clavinet,c4,maj,true,maj-1564,mm1-1564,0,60,10,train
Clavinet-cs4-mm1-1564_inv0,Clavinet,cs4,maj,true,maj-1564,mm1-1564,0,60,19,test
Clavinet-d4-mm1-1564_inv0,Clavinet,d4,maj,true,maj-1564,mm1-1564,0,60,10,train
Clavinet-ds4-mm1-1564_inv0,Clavinet,ds4,maj,true,maj-1564,mm1-1564,0,60,14,train
Clavinet-e4-mm1-1564_inv0,Clavinet,e4,maj,true,maj-1564,mm1-1564,0,60,1,train
Clavinet-f4-mm1-1564_inv0,Clavinet,f4,maj,true,maj-1564,mm1-1564,0,60,3,train
Clavinet-fs4-mm1-1564_inv0,Clavinet,fs4,maj,true,maj-1564,mm1-1564,0,60,16,valid
Clavinet-g4-mm1-1564_inv0,Clavinet,g4,maj,true,maj-1564,mm1-1564,0,60,13,train
Clavinet-gs4-mm1-1564_inv0,Clavinet,gs4,maj,true,maj-1564,mm1-1564,0,60,16,valid
Clavinet-a4-mm1-1564_inv0,Clavinet,a4,maj,true,maj-1564,mm1-1564,0,60,5,train
Clavinet-as4-mm1-1564_inv0,Clavinet,as4,maj,true,maj-1564,mm1-1564,0,60,19,test
Clavinet-b4-mm1-1564_inv0,Clavinet,b4,maj,true,maj-1564,mm1-1564,0,60,18,test
Clavinet-c4-maj-1645_inv0,Clavinet,c4,maj,false,maj-1645,maj-1645,0,60,13,train
Clavinet-cs4-maj-1645_inv0,Clavinet,cs4,maj,false,maj-1645,maj-1645,0,60,14,train
Clavinet-d4-maj-1645_inv0,Clavinet,d4,maj,false,maj-1645,maj-1645,0,60,1,train
Clavinet-ds4-maj-1645_inv0,Clavinet,ds4,maj,false,maj-1645,maj-1645,0,60,17,valid
Clavinet-e4-maj-1645_inv0,Clavinet,e4,maj,false,maj-1645,maj-1645,0,60,9,train
Clavinet-f4-maj-1645_inv0,Clavinet,f4,maj,false,maj-1645,maj-1645,0,60,18,test
Clavinet-fs4-maj-1645_inv0,Clavinet,fs4,maj,false,maj-1645,maj-1645,0,60,4,train
Clavinet-g4-maj-1645_inv0,Clavinet,g4,maj,false,maj-1645,maj-1645,0,60,9,train
Clavinet-gs4-maj-1645_inv0,Clavinet,gs4,maj,false,maj-1645,maj-1645,0,60,15,valid
Clavinet-a4-maj-1645_inv0,Clavinet,a4,maj,false,maj-1645,maj-1645,0,60,18,test
Clavinet-as4-maj-1645_inv0,Clavinet,as4,maj,false,maj-1645,maj-1645,0,60,19,test
Clavinet-b4-maj-1645_inv0,Clavinet,b4,maj,false,maj-1645,maj-1645,0,60,9,train
Clavinet-c4-mm1-1645_inv0,Clavinet,c4,maj,true,maj-1645,mm1-1645,0,60,3,train
Clavinet-cs4-mm1-1645_inv0,Clavinet,cs4,maj,true,maj-1645,mm1-1645,0,60,1,train
Clavinet-d4-mm1-1645_inv0,Clavinet,d4,maj,true,maj-1645,mm1-1645,0,60,2,train
Clavinet-ds4-mm1-1645_inv0,Clavinet,ds4,maj,true,maj-1645,mm1-1645,0,60,9,train
Clavinet-e4-mm1-1645_inv0,Clavinet,e4,maj,true,maj-1645,mm1-1645,0,60,13,train
Clavinet-f4-mm1-1645_inv0,Clavinet,f4,maj,true,maj-1645,mm1-1645,0,60,14,train
Clavinet-fs4-mm1-1645_inv0,Clavinet,fs4,maj,true,maj-1645,mm1-1645,0,60,9,train
Clavinet-g4-mm1-1645_inv0,Clavinet,g4,maj,true,maj-1645,mm1-1645,0,60,11,train
Clavinet-gs4-mm1-1645_inv0,Clavinet,gs4,maj,true,maj-1645,mm1-1645,0,60,16,valid
Clavinet-a4-mm1-1645_inv0,Clavinet,a4,maj,true,maj-1645,mm1-1645,0,60,1,train
Clavinet-as4-mm1-1645_inv0,Clavinet,as4,maj,true,maj-1645,mm1-1645,0,60,1,train
Clavinet-b4-mm1-1645_inv0,Clavinet,b4,maj,true,maj-1645,mm1-1645,0,60,13,train
Clavinet-c4-maj-2516_inv0,Clavinet,c4,maj,false,maj-2516,maj-2516,0,60,1,train
Clavinet-cs4-maj-2516_inv0,Clavinet,cs4,maj,false,maj-2516,maj-2516,0,60,13,train
Clavinet-d4-maj-2516_inv0,Clavinet,d4,maj,false,maj-2516,maj-2516,0,60,9,train
Clavinet-ds4-maj-2516_inv0,Clavinet,ds4,maj,false,maj-2516,maj-2516,0,60,12,train
Clavinet-e4-maj-2516_inv0,Clavinet,e4,maj,false,maj-2516,maj-2516,0,60,4,train
Clavinet-f4-maj-2516_inv0,Clavinet,f4,maj,false,maj-2516,maj-2516,0,60,19,test
Clavinet-fs4-maj-2516_inv0,Clavinet,fs4,maj,false,maj-2516,maj-2516,0,60,15,valid
Clavinet-g4-maj-2516_inv0,Clavinet,g4,maj,false,maj-2516,maj-2516,0,60,11,train
Clavinet-gs4-maj-2516_inv0,Clavinet,gs4,maj,false,maj-2516,maj-2516,0,60,3,train
Clavinet-a4-maj-2516_inv0,Clavinet,a4,maj,false,maj-2516,maj-2516,0,60,9,train
Clavinet-as4-maj-2516_inv0,Clavinet,as4,maj,false,maj-2516,maj-2516,0,60,10,train
Clavinet-b4-maj-2516_inv0,Clavinet,b4,maj,false,maj-2516,maj-2516,0,60,5,train
Clavinet-c4-mm1-2516_inv0,Clavinet,c4,maj,true,maj-2516,mm1-2516,0,60,20,test
Clavinet-cs4-mm1-2516_inv0,Clavinet,cs4,maj,true,maj-2516,mm1-2516,0,60,14,train
Clavinet-d4-mm1-2516_inv0,Clavinet,d4,maj,true,maj-2516,mm1-2516,0,60,1,train
Clavinet-ds4-mm1-2516_inv0,Clavinet,ds4,maj,true,maj-2516,mm1-2516,0,60,1,train
Clavinet-e4-mm1-2516_inv0,Clavinet,e4,maj,true,maj-2516,mm1-2516,0,60,15,valid
Clavinet-f4-mm1-2516_inv0,Clavinet,f4,maj,true,maj-2516,mm1-2516,0,60,20,test
Clavinet-fs4-mm1-2516_inv0,Clavinet,fs4,maj,true,maj-2516,mm1-2516,0,60,3,train
Clavinet-g4-mm1-2516_inv0,Clavinet,g4,maj,true,maj-2516,mm1-2516,0,60,11,train
Clavinet-gs4-mm1-2516_inv0,Clavinet,gs4,maj,true,maj-2516,mm1-2516,0,60,10,train
Clavinet-a4-mm1-2516_inv0,Clavinet,a4,maj,true,maj-2516,mm1-2516,0,60,9,train
Clavinet-as4-mm1-2516_inv0,Clavinet,as4,maj,true,maj-2516,mm1-2516,0,60,10,train
Clavinet-b4-mm1-2516_inv0,Clavinet,b4,maj,true,maj-2516,mm1-2516,0,60,10,train
Clavinet-c4-maj-4156_inv0,Clavinet,c4,maj,false,maj-4156,maj-4156,0,60,12,train
Clavinet-cs4-maj-4156_inv0,Clavinet,cs4,maj,false,maj-4156,maj-4156,0,60,14,train
Clavinet-d4-maj-4156_inv0,Clavinet,d4,maj,false,maj-4156,maj-4156,0,60,17,valid
Clavinet-ds4-maj-4156_inv0,Clavinet,ds4,maj,false,maj-4156,maj-4156,0,60,1,train
Clavinet-e4-maj-4156_inv0,Clavinet,e4,maj,false,maj-4156,maj-4156,0,60,18,test
Clavinet-f4-maj-4156_inv0,Clavinet,f4,maj,false,maj-4156,maj-4156,0,60,16,valid
Clavinet-fs4-maj-4156_inv0,Clavinet,fs4,maj,false,maj-4156,maj-4156,0,60,17,valid
Clavinet-g4-maj-4156_inv0,Clavinet,g4,maj,false,maj-4156,maj-4156,0,60,18,test
Clavinet-gs4-maj-4156_inv0,Clavinet,gs4,maj,false,maj-4156,maj-4156,0,60,4,train
Clavinet-a4-maj-4156_inv0,Clavinet,a4,maj,false,maj-4156,maj-4156,0,60,18,test
Clavinet-as4-maj-4156_inv0,Clavinet,as4,maj,false,maj-4156,maj-4156,0,60,20,test
Clavinet-b4-maj-4156_inv0,Clavinet,b4,maj,false,maj-4156,maj-4156,0,60,20,test
Clavinet-c4-mm1-4156_inv0,Clavinet,c4,maj,true,maj-4156,mm1-4156,0,60,16,valid
Clavinet-cs4-mm1-4156_inv0,Clavinet,cs4,maj,true,maj-4156,mm1-4156,0,60,15,valid
Clavinet-d4-mm1-4156_inv0,Clavinet,d4,maj,true,maj-4156,mm1-4156,0,60,8,train
Clavinet-ds4-mm1-4156_inv0,Clavinet,ds4,maj,true,maj-4156,mm1-4156,0,60,18,test
Clavinet-e4-mm1-4156_inv0,Clavinet,e4,maj,true,maj-4156,mm1-4156,0,60,19,test
Clavinet-f4-mm1-4156_inv0,Clavinet,f4,maj,true,maj-4156,mm1-4156,0,60,4,train
Clavinet-fs4-mm1-4156_inv0,Clavinet,fs4,maj,true,maj-4156,mm1-4156,0,60,19,test
Clavinet-g4-mm1-4156_inv0,Clavinet,g4,maj,true,maj-4156,mm1-4156,0,60,17,valid
Clavinet-gs4-mm1-4156_inv0,Clavinet,gs4,maj,true,maj-4156,mm1-4156,0,60,18,test
Clavinet-a4-mm1-4156_inv0,Clavinet,a4,maj,true,maj-4156,mm1-4156,0,60,19,test
Clavinet-as4-mm1-4156_inv0,Clavinet,as4,maj,true,maj-4156,mm1-4156,0,60,8,train
Clavinet-b4-mm1-4156_inv0,Clavinet,b4,maj,true,maj-4156,mm1-4156,0,60,4,train
Clavinet-c4-maj-5415_inv0,Clavinet,c4,maj,false,maj-5415,maj-5415,0,60,10,train
Clavinet-cs4-maj-5415_inv0,Clavinet,cs4,maj,false,maj-5415,maj-5415,0,60,2,train
Clavinet-d4-maj-5415_inv0,Clavinet,d4,maj,false,maj-5415,maj-5415,0,60,16,valid
Clavinet-ds4-maj-5415_inv0,Clavinet,ds4,maj,false,maj-5415,maj-5415,0,60,9,train
Clavinet-e4-maj-5415_inv0,Clavinet,e4,maj,false,maj-5415,maj-5415,0,60,20,test
Clavinet-f4-maj-5415_inv0,Clavinet,f4,maj,false,maj-5415,maj-5415,0,60,7,train
Clavinet-fs4-maj-5415_inv0,Clavinet,fs4,maj,false,maj-5415,maj-5415,0,60,6,train
Clavinet-g4-maj-5415_inv0,Clavinet,g4,maj,false,maj-5415,maj-5415,0,60,17,valid
Clavinet-gs4-maj-5415_inv0,Clavinet,gs4,maj,false,maj-5415,maj-5415,0,60,1,train
Clavinet-a4-maj-5415_inv0,Clavinet,a4,maj,false,maj-5415,maj-5415,0,60,10,train
Clavinet-as4-maj-5415_inv0,Clavinet,as4,maj,false,maj-5415,maj-5415,0,60,12,train
Clavinet-b4-maj-5415_inv0,Clavinet,b4,maj,false,maj-5415,maj-5415,0,60,17,valid
Clavinet-c4-mm1-5415_inv0,Clavinet,c4,maj,true,maj-5415,mm1-5415,0,60,6,train
Clavinet-cs4-mm1-5415_inv0,Clavinet,cs4,maj,true,maj-5415,mm1-5415,0,60,6,train
Clavinet-d4-mm1-5415_inv0,Clavinet,d4,maj,true,maj-5415,mm1-5415,0,60,16,valid
Clavinet-ds4-mm1-5415_inv0,Clavinet,ds4,maj,true,maj-5415,mm1-5415,0,60,5,train
Clavinet-e4-mm1-5415_inv0,Clavinet,e4,maj,true,maj-5415,mm1-5415,0,60,7,train
Clavinet-f4-mm1-5415_inv0,Clavinet,f4,maj,true,maj-5415,mm1-5415,0,60,20,test
Clavinet-fs4-mm1-5415_inv0,Clavinet,fs4,maj,true,maj-5415,mm1-5415,0,60,8,train
Clavinet-g4-mm1-5415_inv0,Clavinet,g4,maj,true,maj-5415,mm1-5415,0,60,11,train
Clavinet-gs4-mm1-5415_inv0,Clavinet,gs4,maj,true,maj-5415,mm1-5415,0,60,10,train
Clavinet-a4-mm1-5415_inv0,Clavinet,a4,maj,true,maj-5415,mm1-5415,0,60,5,train
Clavinet-as4-mm1-5415_inv0,Clavinet,as4,maj,true,maj-5415,mm1-5415,0,60,19,test
Clavinet-b4-mm1-5415_inv0,Clavinet,b4,maj,true,maj-5415,mm1-5415,0,60,13,train
Clavinet-c4-maj-5641_inv0,Clavinet,c4,maj,false,maj-5641,maj-5641,0,60,18,test
Clavinet-cs4-maj-5641_inv0,Clavinet,cs4,maj,false,maj-5641,maj-5641,0,60,13,train
Clavinet-d4-maj-5641_inv0,Clavinet,d4,maj,false,maj-5641,maj-5641,0,60,6,train
Clavinet-ds4-maj-5641_inv0,Clavinet,ds4,maj,false,maj-5641,maj-5641,0,60,6,train
Clavinet-e4-maj-5641_inv0,Clavinet,e4,maj,false,maj-5641,maj-5641,0,60,19,test
Clavinet-f4-maj-5641_inv0,Clavinet,f4,maj,false,maj-5641,maj-5641,0,60,1,train
Clavinet-fs4-maj-5641_inv0,Clavinet,fs4,maj,false,maj-5641,maj-5641,0,60,10,train
Clavinet-g4-maj-5641_inv0,Clavinet,g4,maj,false,maj-5641,maj-5641,0,60,20,test
Clavinet-gs4-maj-5641_inv0,Clavinet,gs4,maj,false,maj-5641,maj-5641,0,60,2,train
Clavinet-a4-maj-5641_inv0,Clavinet,a4,maj,false,maj-5641,maj-5641,0,60,1,train
Clavinet-as4-maj-5641_inv0,Clavinet,as4,maj,false,maj-5641,maj-5641,0,60,10,train
Clavinet-b4-maj-5641_inv0,Clavinet,b4,maj,false,maj-5641,maj-5641,0,60,13,train
Clavinet-c4-mm1-5641_inv0,Clavinet,c4,maj,true,maj-5641,mm1-5641,0,60,13,train
Clavinet-cs4-mm1-5641_inv0,Clavinet,cs4,maj,true,maj-5641,mm1-5641,0,60,14,train
Clavinet-d4-mm1-5641_inv0,Clavinet,d4,maj,true,maj-5641,mm1-5641,0,60,10,train
Clavinet-ds4-mm1-5641_inv0,Clavinet,ds4,maj,true,maj-5641,mm1-5641,0,60,12,train
Clavinet-e4-mm1-5641_inv0,Clavinet,e4,maj,true,maj-5641,mm1-5641,0,60,19,test
Clavinet-f4-mm1-5641_inv0,Clavinet,f4,maj,true,maj-5641,mm1-5641,0,60,7,train
Clavinet-fs4-mm1-5641_inv0,Clavinet,fs4,maj,true,maj-5641,mm1-5641,0,60,18,test
Clavinet-g4-mm1-5641_inv0,Clavinet,g4,maj,true,maj-5641,mm1-5641,0,60,17,valid
Clavinet-gs4-mm1-5641_inv0,Clavinet,gs4,maj,true,maj-5641,mm1-5641,0,60,16,valid
Clavinet-a4-mm1-5641_inv0,Clavinet,a4,maj,true,maj-5641,mm1-5641,0,60,2,train
Clavinet-as4-mm1-5641_inv0,Clavinet,as4,maj,true,maj-5641,mm1-5641,0,60,16,valid
Clavinet-b4-mm1-5641_inv0,Clavinet,b4,maj,true,maj-5641,mm1-5641,0,60,5,train
Clavinet-c4-maj-6415_inv0,Clavinet,c4,maj,false,maj-6415,maj-6415,0,60,11,train
Clavinet-cs4-maj-6415_inv0,Clavinet,cs4,maj,false,maj-6415,maj-6415,0,60,4,train
Clavinet-d4-maj-6415_inv0,Clavinet,d4,maj,false,maj-6415,maj-6415,0,60,17,valid
Clavinet-ds4-maj-6415_inv0,Clavinet,ds4,maj,false,maj-6415,maj-6415,0,60,8,train
Clavinet-e4-maj-6415_inv0,Clavinet,e4,maj,false,maj-6415,maj-6415,0,60,11,train
Clavinet-f4-maj-6415_inv0,Clavinet,f4,maj,false,maj-6415,maj-6415,0,60,6,train
Clavinet-fs4-maj-6415_inv0,Clavinet,fs4,maj,false,maj-6415,maj-6415,0,60,4,train
Clavinet-g4-maj-6415_inv0,Clavinet,g4,maj,false,maj-6415,maj-6415,0,60,19,test
Clavinet-gs4-maj-6415_inv0,Clavinet,gs4,maj,false,maj-6415,maj-6415,0,60,20,test
Clavinet-a4-maj-6415_inv0,Clavinet,a4,maj,false,maj-6415,maj-6415,0,60,15,valid
Clavinet-as4-maj-6415_inv0,Clavinet,as4,maj,false,maj-6415,maj-6415,0,60,20,test
Clavinet-b4-maj-6415_inv0,Clavinet,b4,maj,false,maj-6415,maj-6415,0,60,13,train
Clavinet-c4-mm1-6415_inv0,Clavinet,c4,maj,true,maj-6415,mm1-6415,0,60,4,train
Clavinet-cs4-mm1-6415_inv0,Clavinet,cs4,maj,true,maj-6415,mm1-6415,0,60,14,train
Clavinet-d4-mm1-6415_inv0,Clavinet,d4,maj,true,maj-6415,mm1-6415,0,60,12,train
Clavinet-ds4-mm1-6415_inv0,Clavinet,ds4,maj,true,maj-6415,mm1-6415,0,60,9,train
Clavinet-e4-mm1-6415_inv0,Clavinet,e4,maj,true,maj-6415,mm1-6415,0,60,9,train
Clavinet-f4-mm1-6415_inv0,Clavinet,f4,maj,true,maj-6415,mm1-6415,0,60,19,test
Clavinet-fs4-mm1-6415_inv0,Clavinet,fs4,maj,true,maj-6415,mm1-6415,0,60,5,train
Clavinet-g4-mm1-6415_inv0,Clavinet,g4,maj,true,maj-6415,mm1-6415,0,60,5,train
Clavinet-gs4-mm1-6415_inv0,Clavinet,gs4,maj,true,maj-6415,mm1-6415,0,60,10,train
Clavinet-a4-mm1-6415_inv0,Clavinet,a4,maj,true,maj-6415,mm1-6415,0,60,13,train
Clavinet-as4-mm1-6415_inv0,Clavinet,as4,maj,true,maj-6415,mm1-6415,0,60,12,train
Clavinet-b4-mm1-6415_inv0,Clavinet,b4,maj,true,maj-6415,mm1-6415,0,60,14,train
MusicBox-c4-maj-1451_inv0,MusicBox,c4,maj,false,maj-1451,maj-1451,0,60,2,train
MusicBox-cs4-maj-1451_inv0,MusicBox,cs4,maj,false,maj-1451,maj-1451,0,60,19,test
MusicBox-d4-maj-1451_inv0,MusicBox,d4,maj,false,maj-1451,maj-1451,0,60,19,test
MusicBox-ds4-maj-1451_inv0,MusicBox,ds4,maj,false,maj-1451,maj-1451,0,60,1,train
MusicBox-e4-maj-1451_inv0,MusicBox,e4,maj,false,maj-1451,maj-1451,0,60,12,train
MusicBox-f4-maj-1451_inv0,MusicBox,f4,maj,false,maj-1451,maj-1451,0,60,5,train
MusicBox-fs4-maj-1451_inv0,MusicBox,fs4,maj,false,maj-1451,maj-1451,0,60,12,train
MusicBox-g4-maj-1451_inv0,MusicBox,g4,maj,false,maj-1451,maj-1451,0,60,9,train
MusicBox-gs4-maj-1451_inv0,MusicBox,gs4,maj,false,maj-1451,maj-1451,0,60,1,train
MusicBox-a4-maj-1451_inv0,MusicBox,a4,maj,false,maj-1451,maj-1451,0,60,19,test
MusicBox-as4-maj-1451_inv0,MusicBox,as4,maj,false,maj-1451,maj-1451,0,60,7,train
MusicBox-b4-maj-1451_inv0,MusicBox,b4,maj,false,maj-1451,maj-1451,0,60,2,train
MusicBox-c4-mm1-1451_inv0,MusicBox,c4,maj,true,maj-1451,mm1-1451,0,60,16,valid
MusicBox-cs4-mm1-1451_inv0,MusicBox,cs4,maj,true,maj-1451,mm1-1451,0,60,20,test
MusicBox-d4-mm1-1451_inv0,MusicBox,d4,maj,true,maj-1451,mm1-1451,0,60,18,test
MusicBox-ds4-mm1-1451_inv0,MusicBox,ds4,maj,true,maj-1451,mm1-1451,0,60,7,train
MusicBox-e4-mm1-1451_inv0,MusicBox,e4,maj,true,maj-1451,mm1-1451,0,60,19,test
MusicBox-f4-mm1-1451_inv0,MusicBox,f4,maj,true,maj-1451,mm1-1451,0,60,10,train
MusicBox-fs4-mm1-1451_inv0,MusicBox,fs4,maj,true,maj-1451,mm1-1451,0,60,13,train
MusicBox-g4-mm1-1451_inv0,MusicBox,g4,maj,true,maj-1451,mm1-1451,0,60,9,train
MusicBox-gs4-mm1-1451_inv0,MusicBox,gs4,maj,true,maj-1451,mm1-1451,0,60,8,train
MusicBox-a4-mm1-1451_inv0,MusicBox,a4,maj,true,maj-1451,mm1-1451,0,60,6,train
MusicBox-as4-mm1-1451_inv0,MusicBox,as4,maj,true,maj-1451,mm1-1451,0,60,5,train
MusicBox-b4-mm1-1451_inv0,MusicBox,b4,maj,true,maj-1451,mm1-1451,0,60,14,train
MusicBox-c4-maj-1465_inv0,MusicBox,c4,maj,false,maj-1465,maj-1465,0,60,1,train
MusicBox-cs4-maj-1465_inv0,MusicBox,cs4,maj,false,maj-1465,maj-1465,0,60,14,train
MusicBox-d4-maj-1465_inv0,MusicBox,d4,maj,false,maj-1465,maj-1465,0,60,5,train
MusicBox-ds4-maj-1465_inv0,MusicBox,ds4,maj,false,maj-1465,maj-1465,0,60,18,test
MusicBox-e4-maj-1465_inv0,MusicBox,e4,maj,false,maj-1465,maj-1465,0,60,16,valid
MusicBox-f4-maj-1465_inv0,MusicBox,f4,maj,false,maj-1465,maj-1465,0,60,6,train
MusicBox-fs4-maj-1465_inv0,MusicBox,fs4,maj,false,maj-1465,maj-1465,0,60,8,train
MusicBox-g4-maj-1465_inv0,MusicBox,g4,maj,false,maj-1465,maj-1465,0,60,12,train
MusicBox-gs4-maj-1465_inv0,MusicBox,gs4,maj,false,maj-1465,maj-1465,0,60,17,valid
MusicBox-a4-maj-1465_inv0,MusicBox,a4,maj,false,maj-1465,maj-1465,0,60,6,train
MusicBox-as4-maj-1465_inv0,MusicBox,as4,maj,false,maj-1465,maj-1465,0,60,5,train
MusicBox-b4-maj-1465_inv0,MusicBox,b4,maj,false,maj-1465,maj-1465,0,60,5,train
MusicBox-c4-mm1-1465_inv0,MusicBox,c4,maj,true,maj-1465,mm1-1465,0,60,13,train
MusicBox-cs4-mm1-1465_inv0,MusicBox,cs4,maj,true,maj-1465,mm1-1465,0,60,2,train
MusicBox-d4-mm1-1465_inv0,MusicBox,d4,maj,true,maj-1465,mm1-1465,0,60,2,train
MusicBox-ds4-mm1-1465_inv0,MusicBox,ds4,maj,true,maj-1465,mm1-1465,0,60,10,train
MusicBox-e4-mm1-1465_inv0,MusicBox,e4,maj,true,maj-1465,mm1-1465,0,60,9,train
MusicBox-f4-mm1-1465_inv0,MusicBox,f4,maj,true,maj-1465,mm1-1465,0,60,9,train
MusicBox-fs4-mm1-1465_inv0,MusicBox,fs4,maj,true,maj-1465,mm1-1465,0,60,6,train
MusicBox-g4-mm1-1465_inv0,MusicBox,g4,maj,true,maj-1465,mm1-1465,0,60,2,train
MusicBox-gs4-mm1-1465_inv0,MusicBox,gs4,maj,true,maj-1465,mm1-1465,0,60,5,train
MusicBox-a4-mm1-1465_inv0,MusicBox,a4,maj,true,maj-1465,mm1-1465,0,60,12,train
MusicBox-as4-mm1-1465_inv0,MusicBox,as4,maj,true,maj-1465,mm1-1465,0,60,7,train
MusicBox-b4-mm1-1465_inv0,MusicBox,b4,maj,true,maj-1465,mm1-1465,0,60,15,valid
MusicBox-c4-maj-1564_inv0,MusicBox,c4,maj,false,maj-1564,maj-1564,0,60,19,test
MusicBox-cs4-maj-1564_inv0,MusicBox,cs4,maj,false,maj-1564,maj-1564,0,60,5,train
MusicBox-d4-maj-1564_inv0,MusicBox,d4,maj,false,maj-1564,maj-1564,0,60,5,train
MusicBox-ds4-maj-1564_inv0,MusicBox,ds4,maj,false,maj-1564,maj-1564,0,60,7,train
MusicBox-e4-maj-1564_inv0,MusicBox,e4,maj,false,maj-1564,maj-1564,0,60,12,train
MusicBox-f4-maj-1564_inv0,MusicBox,f4,maj,false,maj-1564,maj-1564,0,60,11,train
MusicBox-fs4-maj-1564_inv0,MusicBox,fs4,maj,false,maj-1564,maj-1564,0,60,11,train
MusicBox-g4-maj-1564_inv0,MusicBox,g4,maj,false,maj-1564,maj-1564,0,60,17,valid
MusicBox-gs4-maj-1564_inv0,MusicBox,gs4,maj,false,maj-1564,maj-1564,0,60,12,train
MusicBox-a4-maj-1564_inv0,MusicBox,a4,maj,false,maj-1564,maj-1564,0,60,15,valid
MusicBox-as4-maj-1564_inv0,MusicBox,as4,maj,false,maj-1564,maj-1564,0,60,16,valid
MusicBox-b4-maj-1564_inv0,MusicBox,b4,maj,false,maj-1564,maj-1564,0,60,8,train
MusicBox-c4-mm1-1564_inv0,MusicBox,c4,maj,true,maj-1564,mm1-1564,0,60,13,train
MusicBox-cs4-mm1-1564_inv0,MusicBox,cs4,maj,true,maj-1564,mm1-1564,0,60,19,test
MusicBox-d4-mm1-1564_inv0,MusicBox,d4,maj,true,maj-1564,mm1-1564,0,60,5,train
MusicBox-ds4-mm1-1564_inv0,MusicBox,ds4,maj,true,maj-1564,mm1-1564,0,60,13,train
MusicBox-e4-mm1-1564_inv0,MusicBox,e4,maj,true,maj-1564,mm1-1564,0,60,3,train
MusicBox-f4-mm1-1564_inv0,MusicBox,f4,maj,true,maj-1564,mm1-1564,0,60,11,train
MusicBox-fs4-mm1-1564_inv0,MusicBox,fs4,maj,true,maj-1564,mm1-1564,0,60,2,train
MusicBox-g4-mm1-1564_inv0,MusicBox,g4,maj,true,maj-1564,mm1-1564,0,60,11,train
