chord_type,path,sampling_rate,inversion,root_note_pitch_class,root_note_name,midi_program_num,midi_program_name,root_note_is_accidental,midi_category,name,fold,set_type
major,D#_major_5_91_Choir_Pad.wav,44100,5,3,D#,91,Choir Pad,1,Synth Pad,D#_major_5_91_Choir_Pad,17,valid
major,D#_major_5_92_Bowed_Pad.wav,44100,5,3,D#,92,Bowed Pad,1,Synth Pad,D#_major_5_92_Bowed_Pad,3,train
major,D#_major_5_93_Metallic_Pad.wav,44100,5,3,D#,93,Metallic Pad,1,Synth Pad,D#_major_5_93_Metallic_Pad,20,test
major,D#_major_5_94_Halo_Pad.wav,44100,5,3,D#,94,Halo Pad,1,Synth Pad,D#_major_5_94_Halo_Pad,14,train
major,D#_major_5_95_Sweep_Pad.wav,44100,5,3,D#,95,Sweep Pad,1,Synth Pad,D#_major_5_95_Sweep_Pad,1,train
major,D#_major_5_104_Sitar.wav,44100,5,3,D#,104,Sitar,1,Ethnic Timbres,D#_major_5_104_Sitar,11,train
major,D#_major_5_105_Banjo.wav,44100,5,3,D#,105,Banjo,1,Ethnic Timbres,D#_major_5_105_Banjo,16,valid
major,D#_major_5_106_Shamisen.wav,44100,5,3,D#,106,Shamisen,1,Ethnic Timbres,D#_major_5_106_Shamisen,5,train
major,D#_major_5_107_Koto.wav,44100,5,3,D#,107,Koto,1,Ethnic Timbres,D#_major_5_107_Koto,1,train
major,D#_major_5_108_Kalimba.wav,44100,5,3,D#,108,Kalimba,1,Ethnic Timbres,D#_major_5_108_Kalimba,9,train
major,D#_major_5_109_Bagpipe.wav,44100,5,3,D#,109,Bagpipe,1,Ethnic Timbres,D#_major_5_109_Bagpipe,18,test
major,D#_major_5_110_Fiddle.wav,44100,5,3,D#,110,Fiddle,1,Ethnic Timbres,D#_major_5_110_Fiddle,13,train
major,D#_major_5_111_Shanai.wav,44100,5,3,D#,111,Shanai,1,Ethnic Timbres,D#_major_5_111_Shanai,4,train
major,D#_major_6_0_Acoustic_Grand_Piano.wav,44100,6,3,D#,0,Acoustic Grand Piano,1,Piano Timbres,D#_major_6_0_Acoustic_Grand_Piano,17,valid
major,D#_major_6_1_Bright_Acoustic_Piano.wav,44100,6,3,D#,1,Bright Acoustic Piano,1,Piano Timbres,D#_major_6_1_Bright_Acoustic_Piano,19,test
major,D#_major_6_2_Electric_Grand_Piano.wav,44100,6,3,D#,2,Electric Grand Piano,1,Piano Timbres,D#_major_6_2_Electric_Grand_Piano,18,test
major,D#_major_6_3_Honky-tonk_Piano.wav,44100,6,3,D#,3,Honky-tonk Piano,1,Piano Timbres,D#_major_6_3_Honky-tonk_Piano,9,train
major,D#_major_6_4_Rhodes_Piano.wav,44100,6,3,D#,4,Rhodes Piano,1,Piano Timbres,D#_major_6_4_Rhodes_Piano,1,train
major,D#_major_6_5_Chorused_Piano.wav,44100,6,3,D#,5,Chorused Piano,1,Piano Timbres,D#_major_6_5_Chorused_Piano,4,train
major,D#_major_6_6_Harpsichord.wav,44100,6,3,D#,6,Harpsichord,1,Piano Timbres,D#_major_6_6_Harpsichord,17,valid
major,D#_major_6_7_Clavinet.wav,44100,6,3,D#,7,Clavinet,1,Piano Timbres,D#_major_6_7_Clavinet,20,test
major,D#_major_6_10_Music_Box.wav,44100,6,3,D#,10,Music Box,1,Chromatic Percussion,D#_major_6_10_Music_Box,19,test
major,D#_major_6_11_Vibraphone.wav,44100,6,3,D#,11,Vibraphone,1,Chromatic Percussion,D#_major_6_11_Vibraphone,8,train
major,D#_major_6_12_Marimba.wav,44100,6,3,D#,12,Marimba,1,Chromatic Percussion,D#_major_6_12_Marimba,5,train
major,D#_major_6_13_Xylophone.wav,44100,6,3,D#,13,Xylophone,1,Chromatic Percussion,D#_major_6_13_Xylophone,3,train
major,D#_major_6_15_Dulcimer.wav,44100,6,3,D#,15,Dulcimer,1,Chromatic Percussion,D#_major_6_15_Dulcimer,17,valid
major,D#_major_6_16_Hammond_Organ.wav,44100,6,3,D#,16,Hammond Organ,1,Organ Timbres,D#_major_6_16_Hammond_Organ,1,train
major,D#_major_6_17_Percussive_Organ.wav,44100,6,3,D#,17,Percussive Organ,1,Organ Timbres,D#_major_6_17_Percussive_Organ,18,test
major,D#_major_6_18_Rock_Organ.wav,44100,6,3,D#,18,Rock Organ,1,Organ Timbres,D#_major_6_18_Rock_Organ,18,test
major,D#_major_6_19_Church_Organ.wav,44100,6,3,D#,19,Church Organ,1,Organ Timbres,D#_major_6_19_Church_Organ,4,train
major,D#_major_6_20_Reed_Organ.wav,44100,6,3,D#,20,Reed Organ,1,Organ Timbres,D#_major_6_20_Reed_Organ,3,train
major,D#_major_6_24_Acoustic_Nylon_Guitar.wav,44100,6,3,D#,24,Acoustic Nylon Guitar,1,Guitar Timbres,D#_major_6_24_Acoustic_Nylon_Guitar,20,test
major,D#_major_6_25_Acoustic_Steel_Guitar.wav,44100,6,3,D#,25,Acoustic Steel Guitar,1,Guitar Timbres,D#_major_6_25_Acoustic_Steel_Guitar,4,train
major,D#_major_6_26_Electric_Jazz_Guitar.wav,44100,6,3,D#,26,Electric Jazz Guitar,1,Guitar Timbres,D#_major_6_26_Electric_Jazz_Guitar,10,train
major,D#_major_6_27_Electric_Clean_Guitar.wav,44100,6,3,D#,27,Electric Clean Guitar,1,Guitar Timbres,D#_major_6_27_Electric_Clean_Guitar,16,valid
major,D#_major_6_28_Electric_Muted_Guitar.wav,44100,6,3,D#,28,Electric Muted Guitar,1,Guitar Timbres,D#_major_6_28_Electric_Muted_Guitar,5,train
major,D#_major_6_29_Overdriven_Guitar.wav,44100,6,3,D#,29,Overdriven Guitar,1,Guitar Timbres,D#_major_6_29_Overdriven_Guitar,1,train
major,D#_major_6_30_Distortion_Guitar.wav,44100,6,3,D#,30,Distortion Guitar,1,Guitar Timbres,D#_major_6_30_Distortion_Guitar,9,train
major,D#_major_6_32_Acoustic_Bass.wav,44100,6,3,D#,32,Acoustic Bass,1,Bass Timbres,D#_major_6_32_Acoustic_Bass,8,train
major,D#_major_6_33_Fingered_Electric_Bass.wav,44100,6,3,D#,33,Fingered Electric Bass,1,Bass Timbres,D#_major_6_33_Fingered_Electric_Bass,10,train
major,D#_major_6_34_Plucked_Electric_Bass.wav,44100,6,3,D#,34,Plucked Electric Bass,1,Bass Timbres,D#_major_6_34_Plucked_Electric_Bass,5,train
major,D#_major_6_35_Fretless_Bass.wav,44100,6,3,D#,35,Fretless Bass,1,Bass Timbres,D#_major_6_35_Fretless_Bass,2,train
major,D#_major_6_36_Slap_Bass_1.wav,44100,6,3,D#,36,Slap Bass 1,1,Bass Timbres,D#_major_6_36_Slap_Bass_1,13,train
major,D#_major_6_37_Slap_Bass_2.wav,44100,6,3,D#,37,Slap Bass 2,1,Bass Timbres,D#_major_6_37_Slap_Bass_2,8,train
major,D#_major_6_38_Synth_Bass_1.wav,44100,6,3,D#,38,Synth Bass 1,1,Bass Timbres,D#_major_6_38_Synth_Bass_1,20,test
major,D#_major_6_39_Synth_Bass_2.wav,44100,6,3,D#,39,Synth Bass 2,1,Bass Timbres,D#_major_6_39_Synth_Bass_2,12,train
major,D#_major_6_40_Violin.wav,44100,6,3,D#,40,Violin,1,String Timbres,D#_major_6_40_Violin,9,train
major,D#_major_6_41_Viola.wav,44100,6,3,D#,41,Viola,1,String Timbres,D#_major_6_41_Viola,15,valid
major,D#_major_6_42_Cello.wav,44100,6,3,D#,42,Cello,1,String Timbres,D#_major_6_42_Cello,3,train
major,D#_major_6_43_Contrabass.wav,44100,6,3,D#,43,Contrabass,1,String Timbres,D#_major_6_43_Contrabass,1,train
major,D#_major_6_44_Tremolo_Strings.wav,44100,6,3,D#,44,Tremolo Strings,1,String Timbres,D#_major_6_44_Tremolo_Strings,17,valid
major,D#_major_6_45_Pizzicato_Strings.wav,44100,6,3,D#,45,Pizzicato Strings,1,String Timbres,D#_major_6_45_Pizzicato_Strings,12,train
major,D#_major_6_46_Orchestral_Harp.wav,44100,6,3,D#,46,Orchestral Harp,1,String Timbres,D#_major_6_46_Orchestral_Harp,6,train
major,D#_major_6_48_String_Ensemble_1.wav,44100,6,3,D#,48,String Ensemble 1,1,Ensemble Timbres,D#_major_6_48_String_Ensemble_1,16,valid
major,D#_major_6_49_String_Ensemble_2.wav,44100,6,3,D#,49,String Ensemble 2,1,Ensemble Timbres,D#_major_6_49_String_Ensemble_2,12,train
major,D#_major_6_50_Synth_Strings_1.wav,44100,6,3,D#,50,Synth Strings 1,1,Ensemble Timbres,D#_major_6_50_Synth_Strings_1,2,train
major,D#_major_6_51_Synth_Strings_2.wav,44100,6,3,D#,51,Synth Strings 2,1,Ensemble Timbres,D#_major_6_51_Synth_Strings_2,11,train
major,"D#_major_6_52_Choir_""Aah"".wav",44100,6,3,D#,52,"Choir ""Aah""",1,Ensemble Timbres,"D#_major_6_52_Choir_""Aah""",10,train
major,"D#_major_6_53_Choir_""Ooh"".wav",44100,6,3,D#,53,"Choir ""Ooh""",1,Ensemble Timbres,"D#_major_6_53_Choir_""Ooh""",16,valid
major,D#_major_6_54_Synth_Voice.wav,44100,6,3,D#,54,Synth Voice,1,Ensemble Timbres,D#_major_6_54_Synth_Voice,9,train
major,D#_major_6_56_Trumpet.wav,44100,6,3,D#,56,Trumpet,1,Brass Timbres,D#_major_6_56_Trumpet,9,train
major,D#_major_6_57_Trombone.wav,44100,6,3,D#,57,Trombone,1,Brass Timbres,D#_major_6_57_Trombone,3,train
major,D#_major_6_58_Tuba.wav,44100,6,3,D#,58,Tuba,1,Brass Timbres,D#_major_6_58_Tuba,18,test
major,D#_major_6_59_Muted_Trumpet.wav,44100,6,3,D#,59,Muted Trumpet,1,Brass Timbres,D#_major_6_59_Muted_Trumpet,8,train
major,D#_major_6_60_French_Horn.wav,44100,6,3,D#,60,French Horn,1,Brass Timbres,D#_major_6_60_French_Horn,12,train
major,D#_major_6_61_Brass_Section.wav,44100,6,3,D#,61,Brass Section,1,Brass Timbres,D#_major_6_61_Brass_Section,14,train
major,D#_major_6_62_Synth_Brass_1.wav,44100,6,3,D#,62,Synth Brass 1,1,Brass Timbres,D#_major_6_62_Synth_Brass_1,8,train
major,D#_major_6_63_Synth_Brass_2.wav,44100,6,3,D#,63,Synth Brass 2,1,Brass Timbres,D#_major_6_63_Synth_Brass_2,19,test
major,D#_major_6_64_Soprano_Sax.wav,44100,6,3,D#,64,Soprano Sax,1,Reed Timbres,D#_major_6_64_Soprano_Sax,15,valid
major,D#_major_6_65_Alto_Sax.wav,44100,6,3,D#,65,Alto Sax,1,Reed Timbres,D#_major_6_65_Alto_Sax,20,test
major,D#_major_6_66_Tenor_Sax.wav,44100,6,3,D#,66,Tenor Sax,1,Reed Timbres,D#_major_6_66_Tenor_Sax,17,valid
major,D#_major_6_67_Baritone_Sax.wav,44100,6,3,D#,67,Baritone Sax,1,Reed Timbres,D#_major_6_67_Baritone_Sax,3,train
major,D#_major_6_68_Oboe.wav,44100,6,3,D#,68,Oboe,1,Reed Timbres,D#_major_6_68_Oboe,1,train
major,D#_major_6_69_English_Horn.wav,44100,6,3,D#,69,English Horn,1,Reed Timbres,D#_major_6_69_English_Horn,10,train
major,D#_major_6_70_Bassoon.wav,44100,6,3,D#,70,Bassoon,1,Reed Timbres,D#_major_6_70_Bassoon,6,train
major,D#_major_6_71_Clarinet.wav,44100,6,3,D#,71,Clarinet,1,Reed Timbres,D#_major_6_71_Clarinet,20,test
major,D#_major_6_72_Piccolo.wav,44100,6,3,D#,72,Piccolo,1,Pipe Timbres,D#_major_6_72_Piccolo,6,train
major,D#_major_6_73_Flute.wav,44100,6,3,D#,73,Flute,1,Pipe Timbres,D#_major_6_73_Flute,12,train
major,D#_major_6_74_Recorder.wav,44100,6,3,D#,74,Recorder,1,Pipe Timbres,D#_major_6_74_Recorder,20,test
major,D#_major_6_75_Pan_Flute.wav,44100,6,3,D#,75,Pan Flute,1,Pipe Timbres,D#_major_6_75_Pan_Flute,6,train
major,D#_major_6_76_Bottle_Blow.wav,44100,6,3,D#,76,Bottle Blow,1,Pipe Timbres,D#_major_6_76_Bottle_Blow,12,train
major,D#_major_6_79_Ocarina.wav,44100,6,3,D#,79,Ocarina,1,Pipe Timbres,D#_major_6_79_Ocarina,1,train
major,D#_major_6_80_Square_Wave_Lead.wav,44100,6,3,D#,80,Square Wave Lead,1,Synth Lead,D#_major_6_80_Square_Wave_Lead,13,train
major,D#_major_6_81_Sawtooth_Wave_Lead.wav,44100,6,3,D#,81,Sawtooth Wave Lead,1,Synth Lead,D#_major_6_81_Sawtooth_Wave_Lead,1,train
major,D#_major_6_82_Calliope_Lead.wav,44100,6,3,D#,82,Calliope Lead,1,Synth Lead,D#_major_6_82_Calliope_Lead,18,test
major,D#_major_6_83_Chiff_Lead.wav,44100,6,3,D#,83,Chiff Lead,1,Synth Lead,D#_major_6_83_Chiff_Lead,3,train
major,D#_major_6_84_Charang_Lead.wav,44100,6,3,D#,84,Charang Lead,1,Synth Lead,D#_major_6_84_Charang_Lead,3,train
major,D#_major_6_85_Voice_Lead.wav,44100,6,3,D#,85,Voice Lead,1,Synth Lead,D#_major_6_85_Voice_Lead,9,train
major,D#_major_6_87_Bass_Lead.wav,44100,6,3,D#,87,Bass Lead,1,Synth Lead,D#_major_6_87_Bass_Lead,15,valid
major,D#_major_6_88_New_Age_Pad.wav,44100,6,3,D#,88,New Age Pad,1,Synth Pad,D#_major_6_88_New_Age_Pad,9,train
major,D#_major_6_89_Warm_Pad.wav,44100,6,3,D#,89,Warm Pad,1,Synth Pad,D#_major_6_89_Warm_Pad,13,train
major,D#_major_6_90_Polysynth_Pad.wav,44100,6,3,D#,90,Polysynth Pad,1,Synth Pad,D#_major_6_90_Polysynth_Pad,7,train
major,D#_major_6_91_Choir_Pad.wav,44100,6,3,D#,91,Choir Pad,1,Synth Pad,D#_major_6_91_Choir_Pad,7,train
major,D#_major_6_92_Bowed_Pad.wav,44100,6,3,D#,92,Bowed Pad,1,Synth Pad,D#_major_6_92_Bowed_Pad,16,valid
major,D#_major_6_93_Metallic_Pad.wav,44100,6,3,D#,93,Metallic Pad,1,Synth Pad,D#_major_6_93_Metallic_Pad,20,test
major,D#_major_6_94_Halo_Pad.wav,44100,6,3,D#,94,Halo Pad,1,Synth Pad,D#_major_6_94_Halo_Pad,10,train
major,D#_major_6_95_Sweep_Pad.wav,44100,6,3,D#,95,Sweep Pad,1,Synth Pad,D#_major_6_95_Sweep_Pad,16,valid
major,D#_major_6_104_Sitar.wav,44100,6,3,D#,104,Sitar,1,Ethnic Timbres,D#_major_6_104_Sitar,9,train
major,D#_major_6_105_Banjo.wav,44100,6,3,D#,105,Banjo,1,Ethnic Timbres,D#_major_6_105_Banjo,3,train
major,D#_major_6_106_Shamisen.wav,44100,6,3,D#,106,Shamisen,1,Ethnic Timbres,D#_major_6_106_Shamisen,2,train
major,D#_major_6_107_Koto.wav,44100,6,3,D#,107,Koto,1,Ethnic Timbres,D#_major_6_107_Koto,10,train
major,D#_major_6_108_Kalimba.wav,44100,6,3,D#,108,Kalimba,1,Ethnic Timbres,D#_major_6_108_Kalimba,5,train
major,D#_major_6_109_Bagpipe.wav,44100,6,3,D#,109,Bagpipe,1,Ethnic Timbres,D#_major_6_109_Bagpipe,16,valid
major,D#_major_6_110_Fiddle.wav,44100,6,3,D#,110,Fiddle,1,Ethnic Timbres,D#_major_6_110_Fiddle,9,train
major,D#_major_6_111_Shanai.wav,44100,6,3,D#,111,Shanai,1,Ethnic Timbres,D#_major_6_111_Shanai,11,train
major,D#_major_64_0_Acoustic_Grand_Piano.wav,44100,64,3,D#,0,Acoustic Grand Piano,1,Piano Timbres,D#_major_64_0_Acoustic_Grand_Piano,1,train
major,D#_major_64_1_Bright_Acoustic_Piano.wav,44100,64,3,D#,1,Bright Acoustic Piano,1,Piano Timbres,D#_major_64_1_Bright_Acoustic_Piano,13,train
major,D#_major_64_2_Electric_Grand_Piano.wav,44100,64,3,D#,2,Electric Grand Piano,1,Piano Timbres,D#_major_64_2_Electric_Grand_Piano,14,train
major,D#_major_64_3_Honky-tonk_Piano.wav,44100,64,3,D#,3,Honky-tonk Piano,1,Piano Timbres,D#_major_64_3_Honky-tonk_Piano,7,train
major,D#_major_64_4_Rhodes_Piano.wav,44100,64,3,D#,4,Rhodes Piano,1,Piano Timbres,D#_major_64_4_Rhodes_Piano,6,train
major,D#_major_64_5_Chorused_Piano.wav,44100,64,3,D#,5,Chorused Piano,1,Piano Timbres,D#_major_64_5_Chorused_Piano,10,train
major,D#_major_64_6_Harpsichord.wav,44100,64,3,D#,6,Harpsichord,1,Piano Timbres,D#_major_64_6_Harpsichord,19,test
major,D#_major_64_7_Clavinet.wav,44100,64,3,D#,7,Clavinet,1,Piano Timbres,D#_major_64_7_Clavinet,4,train
major,D#_major_64_10_Music_Box.wav,44100,64,3,D#,10,Music Box,1,Chromatic Percussion,D#_major_64_10_Music_Box,16,valid
major,D#_major_64_11_Vibraphone.wav,44100,64,3,D#,11,Vibraphone,1,Chromatic Percussion,D#_major_64_11_Vibraphone,10,train
major,D#_major_64_12_Marimba.wav,44100,64,3,D#,12,Marimba,1,Chromatic Percussion,D#_major_64_12_Marimba,2,train
major,D#_major_64_13_Xylophone.wav,44100,64,3,D#,13,Xylophone,1,Chromatic Percussion,D#_major_64_13_Xylophone,8,train
major,D#_major_64_15_Dulcimer.wav,44100,64,3,D#,15,Dulcimer,1,Chromatic Percussion,D#_major_64_15_Dulcimer,3,train
major,D#_major_64_16_Hammond_Organ.wav,44100,64,3,D#,16,Hammond Organ,1,Organ Timbres,D#_major_64_16_Hammond_Organ,20,test
major,D#_major_64_17_Percussive_Organ.wav,44100,64,3,D#,17,Percussive Organ,1,Organ Timbres,D#_major_64_17_Percussive_Organ,11,train
major,D#_major_64_18_Rock_Organ.wav,44100,64,3,D#,18,Rock Organ,1,Organ Timbres,D#_major_64_18_Rock_Organ,16,valid
major,D#_major_64_19_Church_Organ.wav,44100,64,3,D#,19,Church Organ,1,Organ Timbres,D#_major_64_19_Church_Organ,7,train
major,D#_major_64_20_Reed_Organ.wav,44100,64,3,D#,20,Reed Organ,1,Organ Timbres,D#_major_64_20_Reed_Organ,5,train
major,D#_major_64_24_Acoustic_Nylon_Guitar.wav,44100,64,3,D#,24,Acoustic Nylon Guitar,1,Guitar Timbres,D#_major_64_24_Acoustic_Nylon_Guitar,6,train
major,D#_major_64_25_Acoustic_Steel_Guitar.wav,44100,64,3,D#,25,Acoustic Steel Guitar,1,Guitar Timbres,D#_major_64_25_Acoustic_Steel_Guitar,8,train
major,D#_major_64_26_Electric_Jazz_Guitar.wav,44100,64,3,D#,26,Electric Jazz Guitar,1,Guitar Timbres,D#_major_64_26_Electric_Jazz_Guitar,17,valid
major,D#_major_64_27_Electric_Clean_Guitar.wav,44100,64,3,D#,27,Electric Clean Guitar,1,Guitar Timbres,D#_major_64_27_Electric_Clean_Guitar,1,train
major,D#_major_64_28_Electric_Muted_Guitar.wav,44100,64,3,D#,28,Electric Muted Guitar,1,Guitar Timbres,D#_major_64_28_Electric_Muted_Guitar,11,train
major,D#_major_64_29_Overdriven_Guitar.wav,44100,64,3,D#,29,Overdriven Guitar,1,Guitar Timbres,D#_major_64_29_Overdriven_Guitar,10,train
major,D#_major_64_30_Distortion_Guitar.wav,44100,64,3,D#,30,Distortion Guitar,1,Guitar Timbres,D#_major_64_30_Distortion_Guitar,13,train
major,D#_major_64_32_Acoustic_Bass.wav,44100,64,3,D#,32,Acoustic Bass,1,Bass Timbres,D#_major_64_32_Acoustic_Bass,4,train
major,D#_major_64_33_Fingered_Electric_Bass.wav,44100,64,3,D#,33,Fingered Electric Bass,1,Bass Timbres,D#_major_64_33_Fingered_Electric_Bass,11,train
major,D#_major_64_34_Plucked_Electric_Bass.wav,44100,64,3,D#,34,Plucked Electric Bass,1,Bass Timbres,D#_major_64_34_Plucked_Electric_Bass,19,test
major,D#_major_64_35_Fretless_Bass.wav,44100,64,3,D#,35,Fretless Bass,1,Bass Timbres,D#_major_64_35_Fretless_Bass,2,train
major,D#_major_64_36_Slap_Bass_1.wav,44100,64,3,D#,36,Slap Bass 1,1,Bass Timbres,D#_major_64_36_Slap_Bass_1,19,test
major,D#_major_64_37_Slap_Bass_2.wav,44100,64,3,D#,37,Slap Bass 2,1,Bass Timbres,D#_major_64_37_Slap_Bass_2,4,train
major,D#_major_64_38_Synth_Bass_1.wav,44100,64,3,D#,38,Synth Bass 1,1,Bass Timbres,D#_major_64_38_Synth_Bass_1,9,train
major,D#_major_64_39_Synth_Bass_2.wav,44100,64,3,D#,39,Synth Bass 2,1,Bass Timbres,D#_major_64_39_Synth_Bass_2,5,train
major,D#_major_64_40_Violin.wav,44100,64,3,D#,40,Violin,1,String Timbres,D#_major_64_40_Violin,2,train
major,D#_major_64_41_Viola.wav,44100,64,3,D#,41,Viola,1,String Timbres,D#_major_64_41_Viola,4,train
major,D#_major_64_42_Cello.wav,44100,64,3,D#,42,Cello,1,String Timbres,D#_major_64_42_Cello,4,train
major,D#_major_64_43_Contrabass.wav,44100,64,3,D#,43,Contrabass,1,String Timbres,D#_major_64_43_Contrabass,20,test
major,D#_major_64_44_Tremolo_Strings.wav,44100,64,3,D#,44,Tremolo Strings,1,String Timbres,D#_major_64_44_Tremolo_Strings,14,train
major,D#_major_64_45_Pizzicato_Strings.wav,44100,64,3,D#,45,Pizzicato Strings,1,String Timbres,D#_major_64_45_Pizzicato_Strings,5,train
major,D#_major_64_46_Orchestral_Harp.wav,44100,64,3,D#,46,Orchestral Harp,1,String Timbres,D#_major_64_46_Orchestral_Harp,1,train
major,D#_major_64_48_String_Ensemble_1.wav,44100,64,3,D#,48,String Ensemble 1,1,Ensemble Timbres,D#_major_64_48_String_Ensemble_1,18,test
major,D#_major_64_49_String_Ensemble_2.wav,44100,64,3,D#,49,String Ensemble 2,1,Ensemble Timbres,D#_major_64_49_String_Ensemble_2,3,train
major,D#_major_64_50_Synth_Strings_1.wav,44100,64,3,D#,50,Synth Strings 1,1,Ensemble Timbres,D#_major_64_50_Synth_Strings_1,19,test
major,D#_major_64_51_Synth_Strings_2.wav,44100,64,3,D#,51,Synth Strings 2,1,Ensemble Timbres,D#_major_64_51_Synth_Strings_2,20,test
major,"D#_major_64_52_Choir_""Aah"".wav",44100,64,3,D#,52,"Choir ""Aah""",1,Ensemble Timbres,"D#_major_64_52_Choir_""Aah""",4,train
major,"D#_major_64_53_Choir_""Ooh"".wav",44100,64,3,D#,53,"Choir ""Ooh""",1,Ensemble Timbres,"D#_major_64_53_Choir_""Ooh""",8,train
major,D#_major_64_54_Synth_Voice.wav,44100,64,3,D#,54,Synth Voice,1,Ensemble Timbres,D#_major_64_54_Synth_Voice,1,train
major,D#_major_64_56_Trumpet.wav,44100,64,3,D#,56,Trumpet,1,Brass Timbres,D#_major_64_56_Trumpet,4,train
major,D#_major_64_57_Trombone.wav,44100,64,3,D#,57,Trombone,1,Brass Timbres,D#_major_64_57_Trombone,1,train
major,D#_major_64_58_Tuba.wav,44100,64,3,D#,58,Tuba,1,Brass Timbres,D#_major_64_58_Tuba,16,valid
major,D#_major_64_59_Muted_Trumpet.wav,44100,64,3,D#,59,Muted Trumpet,1,Brass Timbres,D#_major_64_59_Muted_Trumpet,20,test
major,D#_major_64_60_French_Horn.wav,44100,64,3,D#,60,French Horn,1,Brass Timbres,D#_major_64_60_French_Horn,2,train
major,D#_major_64_61_Brass_Section.wav,44100,64,3,D#,61,Brass Section,1,Brass Timbres,D#_major_64_61_Brass_Section,9,train
major,D#_major_64_62_Synth_Brass_1.wav,44100,64,3,D#,62,Synth Brass 1,1,Brass Timbres,D#_major_64_62_Synth_Brass_1,1,train
major,D#_major_64_63_Synth_Brass_2.wav,44100,64,3,D#,63,Synth Brass 2,1,Brass Timbres,D#_major_64_63_Synth_Brass_2,18,test
major,D#_major_64_64_Soprano_Sax.wav,44100,64,3,D#,64,Soprano Sax,1,Reed Timbres,D#_major_64_64_Soprano_Sax,7,train
major,D#_major_64_65_Alto_Sax.wav,44100,64,3,D#,65,Alto Sax,1,Reed Timbres,D#_major_64_65_Alto_Sax,12,train
major,D#_major_64_66_Tenor_Sax.wav,44100,64,3,D#,66,Tenor Sax,1,Reed Timbres,D#_major_64_66_Tenor_Sax,16,valid
major,D#_major_64_67_Baritone_Sax.wav,44100,64,3,D#,67,Baritone Sax,1,Reed Timbres,D#_major_64_67_Baritone_Sax,13,train
major,D#_major_64_68_Oboe.wav,44100,64,3,D#,68,Oboe,1,Reed Timbres,D#_major_64_68_Oboe,4,train
major,D#_major_64_69_English_Horn.wav,44100,64,3,D#,69,English Horn,1,Reed Timbres,D#_major_64_69_English_Horn,10,train
major,D#_major_64_70_Bassoon.wav,44100,64,3,D#,70,Bassoon,1,Reed Timbres,D#_major_64_70_Bassoon,7,train
major,D#_major_64_71_Clarinet.wav,44100,64,3,D#,71,Clarinet,1,Reed Timbres,D#_major_64_71_Clarinet,12,train
major,D#_major_64_72_Piccolo.wav,44100,64,3,D#,72,Piccolo,1,Pipe Timbres,D#_major_64_72_Piccolo,5,train
major,D#_major_64_73_Flute.wav,44100,64,3,D#,73,Flute,1,Pipe Timbres,D#_major_64_73_Flute,13,train
major,D#_major_64_74_Recorder.wav,44100,64,3,D#,74,Recorder,1,Pipe Timbres,D#_major_64_74_Recorder,18,test
major,D#_major_64_75_Pan_Flute.wav,44100,64,3,D#,75,Pan Flute,1,Pipe Timbres,D#_major_64_75_Pan_Flute,1,train
major,D#_major_64_76_Bottle_Blow.wav,44100,64,3,D#,76,Bottle Blow,1,Pipe Timbres,D#_major_64_76_Bottle_Blow,12,train
major,D#_major_64_79_Ocarina.wav,44100,64,3,D#,79,Ocarina,1,Pipe Timbres,D#_major_64_79_Ocarina,5,train
major,D#_major_64_80_Square_Wave_Lead.wav,44100,64,3,D#,80,Square Wave Lead,1,Synth Lead,D#_major_64_80_Square_Wave_Lead,19,test
major,D#_major_64_81_Sawtooth_Wave_Lead.wav,44100,64,3,D#,81,Sawtooth Wave Lead,1,Synth Lead,D#_major_64_81_Sawtooth_Wave_Lead,17,valid
major,D#_major_64_82_Calliope_Lead.wav,44100,64,3,D#,82,Calliope Lead,1,Synth Lead,D#_major_64_82_Calliope_Lead,10,train
major,D#_major_64_83_Chiff_Lead.wav,44100,64,3,D#,83,Chiff Lead,1,Synth Lead,D#_major_64_83_Chiff_Lead,1,train
major,D#_major_64_84_Charang_Lead.wav,44100,64,3,D#,84,Charang Lead,1,Synth Lead,D#_major_64_84_Charang_Lead,2,train
major,D#_major_64_85_Voice_Lead.wav,44100,64,3,D#,85,Voice Lead,1,Synth Lead,D#_major_64_85_Voice_Lead,17,valid
major,D#_major_64_87_Bass_Lead.wav,44100,64,3,D#,87,Bass Lead,1,Synth Lead,D#_major_64_87_Bass_Lead,3,train
major,D#_major_64_88_New_Age_Pad.wav,44100,64,3,D#,88,New Age Pad,1,Synth Pad,D#_major_64_88_New_Age_Pad,11,train
major,D#_major_64_89_Warm_Pad.wav,44100,64,3,D#,89,Warm Pad,1,Synth Pad,D#_major_64_89_Warm_Pad,16,valid
major,D#_major_64_90_Polysynth_Pad.wav,44100,64,3,D#,90,Polysynth Pad,1,Synth Pad,D#_major_64_90_Polysynth_Pad,7,train
major,D#_major_64_91_Choir_Pad.wav,44100,64,3,D#,91,Choir Pad,1,Synth Pad,D#_major_64_91_Choir_Pad,8,train
major,D#_major_64_92_Bowed_Pad.wav,44100,64,3,D#,92,Bowed Pad,1,Synth Pad,D#_major_64_92_Bowed_Pad,11,train
major,D#_major_64_93_Metallic_Pad.wav,44100,64,3,D#,93,Metallic Pad,1,Synth Pad,D#_major_64_93_Metallic_Pad,11,train
